titulo;autor;texto
AO ATOR JOAQUIM AUGUSTO;Castro Alves;"Um dia Pigmalião — o estatuário  
Da oficina no tosco santuário 
Pôs-se a pedra a talhar... 
Surgem contornos lânguidos, amenos...  
E dos flocos de mármore outra Vênus  
Surge dest'outro mar. 
De orgulho o mestre ri... A estátua é bela!  
Da Grécia as filhas por inveja dela  
Vão nas grutas gemer...  
Mas o artista soluça: ""O Grande Jove!  
""Ela é bela . . . bem sei— mas não se move!  
""E sombra—e não mulher!"" 
Então do excelso Olimpo o deus-tonante  
Manda que desça um raio fulgurante  
À tenda do escultor.  
Vive a estátua! Nos olhos —treme o pejo,  
Vive a estátua!.. . Na boca—treme um beijo,  
Nos seios — treme amor. 
O poeta é — o moderno estatuário 
Que na vigília cria solitário 
Visões de seio nu! 
O mármore da Grécia — é o novo drama! 
Mas o raio vital quem lá derrama?... 
É Júpiter!... És tu!... 
Como Gluck nas selvas aprendia  
Ao som do violoncelo a melodia  
Da santa inspiração,  
Assim bebes atento a voz obscura  
Do vento das paixões na selva escura  
Chamada — multidão. 
Gargalhadas, suspiros, beijos, gritos,  
Cantos de amor, blasfêmias de precitos  
Choro ou reza infantil,  
Tudo colhes... e voltas cotas mãos cheias,  
—O crânio largo a transbordar de idéias  
E de criações mil. 
Então começa a luta, a luta enorme,  
Desta matéria tosca, áspera, informe,  
Que na praça apanhou.  
Teu gênio vai forjar novo tesouro...  
O cobre escuro vai mudar-se em ouro,  
Como Fausto o sonhou! 
Glória ao Mestre! Passando por seus dedos  
Dói mais a dor... os risos são mais ledos...  
O amor é mais do céu...  
Rebenta o ouro desta fronte acesa!  
O artista corrigiu a natureza! O alquimista venceu! 
 Então surges, Ator! e do proscênio  
Atiras as moedas do teu gênio  
As pasmas multidões.  
Pródigo enorme! a tua enorme esmola  
Cunhada pela efígie tua rola  
Nos nossos corações. 
Por isso agora, no teu almo dia, 
Vieram dando as mãos a Poesia 
E o povo, bem o vês; 
Como nos tempos dessa Roma antiga 
Aos pos desse outro Augusto a plebe amiga 
Atirava lauréis... 
Augusto! E o nome teu não se desmente...  
O diadema real na vasta frente  
Cinges... eu bem o sei! 
Mandas no povo deste novo Lácio...  
E os poetas repetem como Horácio:  
""Salve! Augusto! Rei!"""
OS ANJOS DA MEIA-NOITE - I;Castro Alves;"Quando a insônia, qual lívido vampiro, 
Como o arcanjo da guarda do Sepulcro, 
Vela à noite por nós, 
E banha-se em suor o travesseiro 
E além geme nas franças do pinheiro 
Da brisa a longa voz... 
Quando sangrenta a luz no alampadário 
Estala, cresce, expira, após ressurge,  
Como uma alma a penar; 
E canta aos guizos rubros da loucura 
A febre— a meretriz da sepultura — 
A rir e a soluçar... 
Quando tudo vacila e se evapora, 
Muda e se anima, vive e se transforma, 
Cambaleia e se esvai... 
E da sala na mágica penumbra 
Um mundo em trevas rápido se obumbra... 
E outro das trevas sai... 
Então... nos brancos mantos, que arregaçam 
Da meia-noite os Anjos alvos passam  
Em longa procissão! 
 E eu murmuro ao fitá-los assombrado:  
São os Anjos de amor de meu passado  
Que desfilando vão... 
Almas, que um dia no meu peito ardente  
Derramastes dos sonhos a semente,  
Mulheres, que eu amei!  
Anjos louras do céu! virgens serenas!  
Madonas, Querubins ou Madalenas!  
Surgi! aparecei! 
Vinde, fantasmas! Eu vos amo ainda;  
Acorde-se a harmonia à noite infinda  
Ao roto bandolim... 
E no éter, que em notas se perfuma,  
As visões s'alteando uma por uma,  
Vão desfilando assim!..."
1ª SOMBRA;Castro Alves;"MARIETA 
Como o gênio da noite, que desata 
O véu de rendas sobre a espádua nua, 
Ela solta os cabelos... Bate a lua 
Nas alvas dobras de um lençol de prata... 
O seio virginal, que a mão recata, 
Embalde o prende a mão... cresce, flutua... 
Sonha a moça ao relento... Além na rua 
Preludia um violão na serenata! . . . 
. . . Furtivos passos morrem no lajedo. . . 
Resvala a escada do balcão discreta 
Matam lábios os beijos em segredo... 
Afoga-me os suspiros, Marieta! 
Ó surpresa! ó palor! ó pranto! ó medo! 
Ai! noites de Romeu e Julieta!..."
2.A SOMBRA;Castro Alves;"BÁRBORA 
Erguendo o cálix, que o Xerez perfuma, 
Loura a trança alastrando-lhe os joelhos,  
Dentes níveos em lábios tão vermelhos,  
Como boiando em purpurina escuma; 
 Um dorso de Valquíria... alvo de bruma,  
Pequenos pés sob infantis artelhos,  
Olhos vivos, tão vivos como espelhos  
Mas como eles também sem chama alguma; 
Garganta de um palor alabastrino,  
Que harmonias e músicas respira...  
No lábio—um beijo... —no beijar—um hino; 
Harpa eólia a esperar que o vento a fira,  
—Um pedaço de mármore divino...  
—É o retrato de Bárbora—a Hetaíra.—"
3.A SOMBRA;Castro Alves;"ESTER 
Vem! no teu peito cálido e brilhante  
O nardo oriental melhor transpira!...  
Enrola-te na longa cachemira,  
Como as Judias moles do Levante. 
Alva a clâmide aos ventos—roçagante...  
Túmido o lábio. onde o saltério gira...  
Ó musa de Israel! pega da lira...  
Canta os martírios de teu povo errante! 
Mas não... brisa da pátria além revoa, 
E, ao delamber-lhe o braço de alabastro, 
Falou-lhe de partir... e parte... e voa... 
Qual nas algas marinhas desce um astro... 
Linda Ester! teu perfil se esvai... s'escoa... 
Só me resta um perfume... um canto... um rastro..."
4.ª SOMBRA;Castro Alves;"FABÍOLA 
Como teu riso dói... como na treva  
Os lêmures respondem no infinito:  
Tens o aspecto do pássaro maldito,  
Que em sânie de cadáveres se ceva! 
Filha da noite! A ventania leva 
Um soluço de amor pungente, aflito... 
Fabíola! É teu nome!... Escuta... é um grito, 
Que lacerante para os céus s'eleva!... 
E tu folgas, Bacante dos amores, 
E a orgia, que a mantilha te arregaça, 
Enche a noite de horror, de mais horrores... 
É sangue, que referve-te na taça! 
É sangue, que borrifa-te estas flores! 
E este sangue é meu sangue... é meu... Desgraça!"
5.ª E 6.ª SOMBRAS;Castro Alves;"CÂNDIDA E LAURA 
Como no tanque de um palácio mago 
Dois alvos cisnes na bacia lisa, 
Como nas águas, que o barqueiro frisa, 
Dois nenufares sobre o azul do lago, 
Como nas hastes em balouço vago 
Dois lírios roxas, que acalenta a brisa, 
Como um casal de juritis, que pisa 
O mesmo ramo no amoroso afago... 
Quais dois planetas na cerúlea esfera, 
Como os primeiros pâmpanos das vinhas, 
Como os renovos nos ramais da hera, 
Eu vos vejo passar nas noites minhas, 
Crianças, que trazeis-me a primavera... 
Crianças, que lembrais-me as andorinhas!..."
7.ª SOMBRA;Castro Alves;"DULCE 
Se houvesse ainda talismã bendito 
Que desse ao pântano—a corrente pura, 
Musgo—ao rochedo, festa—à sepultura, 
Das águias negras — harmonia ao grito... 
Se alguém pudesse ao infeliz precito 
Dar lugar no banquete da ventura... 
E trocar-lhe o velar da insônia escura 
No poema dos beijos — infinito... 
Certo... serias tu, donzela casta 
Quem me tomasse em meio do Calvário 
A cruz de angústia, que o meu ser arrasta!... 
Mas se tudo recusa-me o fadário, 
Na hora de expirar, ó Dulce, basta 
Morrer beijando a cruz de teu rosário!..."
8.ª SOMBRA;Castro Alves;"ÚLTIMO  FANTASMA  
Quem és tu, quem és tu, vulto gracioso,  
Que te elevas da noite na orvalhada? 
Tens a face nas sombras mergulhada... 
Sobre as névoas te libras vaporoso... 
Baixas do céu num vôo harmonioso!... 
Quem és tu, bela e branca desposada? 
Da laranjeira em flor a flor nevada 
Cerca-te a fronte, 6 ser misterioso!... 
Onde nos vimos nós?... Es doutra esfera?  
És o ser que eu busquei do sul ao norte...  
Por quem meu peito em sonhos desespera?... 
Quem és tu? Quem és tu?—Es minha sorte! 
És talvez o ideal que est'alma espera! 
És a glória talvez! Talvez a morte!..."
O HÓSPEDE;Castro Alves;"Choro por ver que os dias passam breves  
E te esqueces de mim quando tu fores  
Como as brisas que passam doudas, leves,  
E não tornam atrás a ver as flores. 
TEÓFILO BRAGA 
Onde vais estrangeiro! Por que deixas 
O solitário albergue do deserto? 
O que buscas além dos horizontes? 
Por que transpor o píncaro dos montes, 
Quando podes achar o amor tão perto?... 
""Pálido moço! Um dia tu chegaste  
De outros climas, de terras bem distantes...  
Era noite!... A tormenta além rugia...  
Nos abetos da serra a ventania  
Tinha gemidos longos, delirantes. 
""Uma buzina restrugiu no vale  
Junto aos barrancos onde geme o rio...  
De teu cavalo o galopar soava,  
E teu cão ululando replicava  
Aos surdos roncos do trovão bravio. 
""Entraste! A loura chama do brasido  
Lambia um velho cedro crepitante,  
Eras tão triste ao lume da fogueira...  
Que eu derramei a lágrima primeira  
Quando enxuguei teu manto gotejante! 
""Onde vais, estrangeiro? Por que deixas  
Esta infeliz, misérrima cabana?  
Inda as aves te afagam do arvoredo...  
Se quiseres... as flores do silvedo  
Verás inda nas tranças da serrana. 
""Queres voltar a este país maldito  
Onde a alegria e o riso te deixaram?  
Eu não sei tua história... mas que importa?...  
...Bóia em teus olhos a esperança morta  
Que as mulheres de lá te apunhalaram. 
""Não partas, não! Aqui todos te querem! 
Minhas aves amigas te conhecem.  
Quando à tardinha volves da colina  
Sem receio da longa carabina  
De lajedo em lajedo as corças descem! 
""Teu cavalo nitrindo na savana  
Lambe as úmidas gramas em meus dedos,  
Quando a fanfarra tocas na montanha,  
A matilha dos ecos te acompanha  
Ladrando pela ponta dos penedos. 
""Onde vais, belo moço? Se partires  
Quem será teu amigo, irmão e pajem?  
E quando a negra insônia te devora,  
Quem, na guitarra que suspira e chora,  
Há de cantar-te seu amor selvagem? 
""A choça do desterro é nua e frial 
O caminho do exílio é só de abrolhosl 
Que família melhor que meus desvelos?... 
Que tenda mais sutil que meus cabelos 
Estrelados no pranto de teus olhos?... 
""Estranho moço! Eu vejo em tua fronte  
Esta amargura atroz que não tem cura.  
Acaso fulge ao sol de outros países,  
Por entre as balças de cheirosos lises,  
A esposa que tua alma assim procura? 
""Talvez tenhas além servos e amantes, 
Um palácio em lugar de uma choupana, 
E aqui só tens uma guitarra e um beija, 
E o fogo ardente de ideal desejo 
Nos seios virgens da infeliz serrana!..."" 
No entanto Ele partiu!... Seu volto ao longe 
Escondeu-se onde a vista não alcança... 
. . . Mas não penseis que o triste forasteiro 
Foi procurar nos lares do estrangeiro 
O fantasma sequer de uma esperança!..."
AS TREVAS;Castro Alves;"(Traduzido de LORD BYROM) 
A meu amigo, o DR. FRANCO MEIRELES,  
inspirado tradutor das ""Melodias Hebraicas"". 
Tive um sonho que em tudo não foi sonho! . . 
O sol brilhante se apagava: e os astros,  
Do eterno espaço na penumbra escura,  
Sem raios, e sem trilhos, vagueavam.  
A terra fria balouçava cega  
E tétrica no espaço ermo de lua.  
A manhã ia, vinha... e regressava...  
Mas não trazia o dia! Os homens pasmos  
Esqueciam no horror dessas ruínas  
Suas paixões: E as almas conglobadas  
Gelavam-se num grito de egoísmo  
Que demandava ""luz"". Junto às fogueiras  
Abrigavam-se... e os tronos e os palácios,  
Os palácios dos reis, o albergue e a choça  
Ardiam por fanais. Tinham nas chamas  
As cidades morrido. Em torno às brasas  
Dos seus lares os homens se grupavam,  
P'ra à vez extrema se fitarem juntos.  
Feliz de quem vivia junto às lavas  
Dos vulcões sob a tocha alcantilada! 
Hórrida esp'rança acalentava o mundo!  
As florestas ardiam!... de hora em hora  
Caindo se apagavam; creditando,  
Lascado o tronco desabava em cinzas.  
E tudo... tudo as trevas envolviam.  
As frontes ao clarão da luz doente  
Tinham do inferno o aspecto... quando às vezes  
As faíscas das chamas borrifavam-nas.  
Uns, de bruços no chão, tapando os olhos  
Choravam. Sobre as mãos cruzadas — outros —  
Firmando a barba, desvairados riam.  
Outros correndo à toa procuravam  
O ardente pasto p'ra funéreas piras.  
Inquietos, no esgar do desvario,  
Os olhos levantavam p'ra o céu torvo,  
Vasto sudário do universo -— espectro —,  
E após em terra se atirando em raivas,  
Rangendo os dentes, blásfemos, uivavam! 
Lúgubre grito os pássaros selvagens 
Soltavam, revoando espavoridos 
Num voo tonto co'as inúteis asas! 
As feras 'stavam mansas e medrosas! 
As víboras rojando s'enroscavam 
Pelos membros dos homens, sibilantes, 
Mas sem veneno . . . a fome Ihes matavam! 
E a guerra, que um momento s'extinguira, 
De novo se fartava. Só com sangue 
Comprava-se o alimento, e após à parte  
Cada um se sentava taciturno,  
P'ra fartar-se nas trevas infinitas!  
Já não havia amor!... O mundo inteiro  
Era um só pensamento, e o pensamento  
Era a morte sem glória e sem detença!  
O estertor da fome apascentava-se  
Nas entranhas... Ossada ou carne pútrida  
Ressupino, insepulto era o cadáver. 
Mordiam-se entre si os moribundos:  
Mesmo os cães se atiravam sobre os donos,  
Todos exceto um só... que defendia  
O cadáver do seu, contra os ataques  
Dos pássaros, das feras e dos homens,  
Até que a fome os extinguisse, ou fossem  
Os dentes frouxos saciar algures!  
Ele mesmo alimento não buscava...  
Mas, gemendo num uivo longo e triste,  
Morreu lambendo a mão, que inanimada  
Já não podia lhe pagar o afeto. 
Faminta a multidão morrera aos poucos.  
Escaparam dous homens tão-somente  
De uma grande cidade. E se odiavam. . . . 
 Foi junto dos lições quase apagados  
De um altar, sobre o qual se amontoaram  
Sacros objetos p'ra um profano uso,  
Que encontraram-se os dous... e, as cinzas mornas  
Reunindo nas mãos frias de espectros,  
De seus sopros exaustos ao bafejo  
Uma chama irrisória produziram!...  
Ao clarão que tremia sobre as cinzas  
Olharam-se e morreram dando um grito.  
Mesmo da própria hediondez morreram,  
Desconhecendo aquele em cuja fronte  
Traçara a fome o nome de Duende! 
O mundo fez-se um vácuo. A terra esplêndida,  
Populosa tornou-se numa massa  
Sem estações, sem árvores, sem erva.  
Sem verdura, sem homens e sem vida,  
Caos de morte, inanimada argila!  
Calaram-se o Oceano, o rio, os lagos!  
Nada turbava a solidão profunda!  
Os navios no mar apodreciam  
Sem marujos! os mastros desabando  
Dormiam sobre o abismo, sem que ao menos  
Uma vaga na queda alevantassem,  
Tinham morrido as vagas! e jaziam  
As marés no seu túmulo... antes dela  
A lua que as guiava era já morta!  
No estagnado céu murchara o vento;  
Esvaíram-se as nuvens. E nas trevas  
Era só trevas o universo inteiro. 
Aves da Arribação 
Pensava em ti nas horas de tristeza,  
Quando estes versos pálidos compus  
Cercavam-me planícies sem beleza 
Pesava-me na fronte um céu sem luz. 
Ergue este ramo solto no caminho.  
Sei que em teu seio asilo encontrará.  
Só tu conheces o secreto espinho 
Que dentro d'alma me pungindo está. 
FAGUNDES VARELA 
Aves, é primavera! à rosa! à rosa! 
TOMÁS RIBEIRO 
I 
Era o tempo em que as ágeis andorinhas 
Consultam-se na beira dos telhados, 
E inquietas conversam, perscrutando 
Os pardos horizontes carregados... 
Em que as rolas e os verdes periquitos  
Do fundo do sertão descem cantando...  
Em que a tribo das aves peregrinas  
Os Zíngaros do céu formam-se em bando! 
Viajar! viajar! A brisa morna 
Traz de outro clima os cheiros provocantes. 
A primavera desafia as asas, 
Voam os passarinhos e os amantes!... 
II 
Um dia Eles chegaram. Sobre a estrada  
Abriram à tardinha as persianas;  
E mais festiva a habitação sorria  
Sob os festões das trêmulas lianas. 
Quem eram? Donde vinham?—Pouco importa  
Quem fossem da casinha os —  
São noivos —: as mulheres murmuravam!  
E os pássaros diziam: —São amantes —! 
Eram vozes—que uniam-se cotas brisas!  
Eram risos—que abriam-se cotas flores!  
Eram mais dois clarões —na primavera!  
Na festa universal—mais dous amores! 
Astros! Falai daqueles olhos brandos.  
Trepadeiras! Falai-lhe dos cabelos!  
Ninhos d'aves! dizei, naquele seio,  
Como era doce um pipilar d'anelos. 
Sei que ali se ocultava a mocidade...  
Que o idílio cantava noite e dia...  
E a casa branca à beira do caminho  
Era o asilo do amor e da poesia. 
Quando a noite enrolava os descampados,  
O monte, a selva, a choça do serrano,  
Ouviam-se, alongando à paz dos ermos,  
Os sons doces, plangentes de um piano. 
Depois suave, plena, harmoniosa  
Uma voz de mulher se alevantava...  
E o pássaro inclinava-se das ramas  
E a estrela do infinito se inclinava. 
E a voz cantava o tremolo medroso  
De uma ideal sentida barcarola...  
Ou nos ombros da noite desfolhava  
As notas petulantes da Espanhola! 
III 
As vezes, quando o sol nas matas virgens 
A fogueira das tardes acendia, 
E como a ave ferida ensanguentava 
Os píncaros da longa serrania, 
Um grupo destacava-se amoroso,  
Tendo por tela a opala do infinito,  
Dupla estátua do amor e mocidade  
Num pedestal de musgos e granito. 
E embaixo o vale a descantar saudoso  
Na cantiga das moças lavadeiras!...  
E o riacho a sonhar nas canas bravas.  
E o vento a s'embalar nas trepadeiras. 
O crepúsculos mortos! Voz dos ermos! 
Montes azuis! Sussurros da floresta! 
Quando mais vós tereis tantos afetos 
Vicejando convosco em vossa festa?... 
E o sol poente inda lançava um raio  
Do caçador na longa carabina...  
E sobre a fronte d'Ela por diadema  
Nascia ao longe a estrela vespertina. 
IV 
É noite! Treme a lâmpada medrosa  
Velando a longa noite do poeta...  
Além, sob as cortinas transparentes  
Ela dorme... formosa Julieta! 
Entram pela janela quase aberta  
Da meia-noite os preguiçosos ventos  
E a lua beija o seio alvinitente —-  
Flor que abrira das noites aos relentos. 
O Poeta trabalha!... A fronte pálida 
Guarda talvez fatídica tristeza... 
Que importa? A inspiração lhe acende o verso  
Tendo por musa — o amor e a natureza! 
E como o cáctus desabrocha a medo  
Das noites tropicais na mansa calma,  
A estrofe entreabre a pétala mimosa  
Perfumada da essência de sua alma. 
No entanto Ela desperta... num sorriso  
Ensaia um beijo que perfuma a brisa...  
. . . A Casta-diva apaga-se nos montes . . .  
Luar de amor! acorda-te, Adalgisa! 
V 
Hoje a casinha já não abre à tarde  
Sobre a estrada as alegres persianas.  
Os ninhos desabaram... no abandono  
Murcharam-se as grinaldas de lianas. 
Que é feito do viver daqueles tempos? 
Onde estão da casinha os habitantes? 
. . . A Primavera, que arrebata as asas. . . 
Levou-lhe os passarinhos e os amantes!..."
